id,name,company,contract_period,rental_fee,benefit,product_id,rental_company_id
11742,그랜드우성 간냉식 냉동고 720L (올스텐) WSFM-850F,현대렌탈서비스,48개월,"83,700","495,000",3397,2
11743,그랜드우성 간냉식 냉동고 720L (올스텐) WSFM-850F,현대렌탈서비스,60개월,"70,500","522,000",3397,2
11744,그랜드우성 간냉식 냉장고+냉동고 1548L (올스텐) (WSFM-1900RF),현대렌탈서비스,36개월,"184,900","819,000",3398,2
11745,그랜드우성 간냉식 냉장고+냉동고 1548L (올스텐) (WSFM-1900RF),현대렌탈서비스,48개월,"146,200","864,000",3398,2
11746,그랜드우성 간냉식 냉장고+냉동고 1548L (올스텐) (WSFM-1900RF),현대렌탈서비스,60개월,"123,300","909,000",3398,2
11747,그랜드우성 간냉식 냉장고+냉동고 474L (올스텐) WSFM-650RF,현대렌탈서비스,36개월,"107,500","477,000",3399,2
11748,그랜드우성 간냉식 냉장고+냉동고 474L (올스텐) WSFM-650RF,현대렌탈서비스,48개월,"85,000","504,000",3399,2
11749,그랜드우성 간냉식 냉장고+냉동고 474L (올스텐) WSFM-650RF,현대렌탈서비스,60개월,"71,600","531,000",3399,2
11750,그랜드우성 간냉식 냉장고+냉동고 560L (올스텐) WSFM-740RF,현대렌탈서비스,36개월,"118,400","522,000",3400,2
11751,그랜드우성 간냉식 냉장고+냉동고 560L (올스텐) WSFM-740RF,현대렌탈서비스,48개월,"93,500","549,000",3400,2
11752,그랜드우성 간냉식 냉장고+냉동고 560L (올스텐) WSFM-740RF,현대렌탈서비스,60개월,"79,000","585,000",3400,2
11753,그랜드우성 간냉식 냉장고+냉동고 646L (올스텐) WSFM-850RF,현대렌탈서비스,36개월,"124,000","549,000",3401,2
11754,그랜드우성 간냉식 냉장고+냉동고 646L (올스텐) WSFM-850RF,현대렌탈서비스,48개월,"97,800","576,000",3401,2
11755,그랜드우성 간냉식 냉장고+냉동고 646L (올스텐) WSFM-850RF,현대렌탈서비스,60개월,"82,300","603,000",3401,2
11756,그랜드우성 간냉식 높은 서랍 냉장고 204L (GWFM-090HDT H7),현대렌탈서비스,36개월,"126,500","558,000",3402,2
11757,그랜드우성 간냉식 높은 서랍 냉장고 204L (GWFM-090HDT H7),현대렌탈서비스,48개월,"100,200","594,000",3402,2
11758,그랜드우성 간냉식 높은 서랍 냉장고 204L (GWFM-090HDT H7),현대렌탈서비스,60개월,"84,300","621,000",3402,2
11759,그랜드우성 간냉식 높은 서랍 냉장고 204L (GWFM-090HDT H8),현대렌탈서비스,36개월,"151,700","666,000",3403,2
11760,그랜드우성 간냉식 높은 서랍 냉장고 204L (GWFM-090HDT H8),현대렌탈서비스,48개월,"120,100","711,000",3403,2
11761,그랜드우성 간냉식 높은 서랍 냉장고 204L (GWFM-090HDT H8),현대렌탈서비스,60개월,"101,100","747,000",3403,2
11762,그랜드우성 간냉식 높은 서랍 냉장고 270L (폭700) (GWFM-120HDT H7),현대렌탈서비스,36개월,"148,800","657,000",3404,2
11763,그랜드우성 간냉식 높은 서랍 냉장고 270L (폭700) (GWFM-120HDT H7),현대렌탈서비스,48개월,"117,600","693,000",3404,2
11764,그랜드우성 간냉식 높은 서랍 냉장고 270L (폭700) (GWFM-120HDT H7),현대렌탈서비스,60개월,"99,200","729,000",3404,2
11765,스타리온 업소용 육수냉장고 3말 외통 48L (SR-L31EIY),지니원(사업자전용),36개월,"34,000","180,000",3360,16
11766,스타리온 업소용 육수냉장고 3말 외통 48L (SR-L31EIY),지니원(사업자전용),48개월,"26,900","190,000",3360,16
11767,스타리온 업소용 육수냉장고 3말 외통 48L (SR-L31EIY),지니원(사업자전용),60개월,"24,200","213,000",3360,16
11768,스타리온 업소용 육수냉장고 3말 외통 48L (SR-L31EIY),현대렌탈서비스,36개월,"32,200","144,000",3360,2
11769,스타리온 업소용 육수냉장고 3말 외통 48L (SR-L31EIY),현대렌탈서비스,48개월,"25,500","153,000",3360,2
11770,스타리온 업소용 육수냉장고 3말 외통 48L (SR-L31EIY),현대렌탈서비스,60개월,"21,300","153,000",3360,2
11771,우성 영업용 업소용 반찬냉장고 900 105L (CWSM-090RB 내부스텐),현대렌탈서비스,36개월,"46,500","207,000",3361,2
11772,우성 영업용 업소용 반찬냉장고 900 105L (CWSM-090RB 내부스텐),현대렌탈서비스,48개월,"37,500","225,000",3361,2
11773,우성 영업용 업소용 반찬냉장고 900 105L (CWSM-090RB 내부스텐),현대렌탈서비스,60개월,"31,500","234,000",3361,2
11774,우성 영업용 업소용 반찬냉장고 900 105L (CWSM-090RB 내부스텐),스마트렌탈,48개월,"47,900","183,000",3361,3
11775,우성 영업용 업소용 반찬냉장고 900 105L (CWSM-090RB 내부스텐),스마트렌탈,60개월,"36,900","188,000",3361,3
11776,우성 영업용 업소용 반찬냉장고 900 105L (CWSM-090RB 내부스텐),LG헬로비전,60개월,"52,400","339,000",3361,4
11777,그랜드우성 간냉식 냉장고+냉동고 1032L (올스텐) (WSFM-1260HRF),스마트렌탈,48개월,"135,900","520,000",3362,3
11778,그랜드우성 간냉식 냉장고+냉동고 1032L (올스텐) (WSFM-1260HRF),스마트렌탈,60개월,"104,900","535,000",3362,3
11779,그랜드우성 간냉식 냉장고+냉동고 1032L (올스텐) (WSFM-1260HRF),현대렌탈서비스,36개월,"135,600","603,000",3362,2
11780,그랜드우성 간냉식 냉장고+냉동고 1032L (올스텐) (WSFM-1260HRF),현대렌탈서비스,48개월,"106,800","630,000",3362,2
11781,그랜드우성 간냉식 냉장고+냉동고 1032L (올스텐) (WSFM-1260HRF),현대렌탈서비스,60개월,"90,300","666,000",3362,2
11782,LG 업소용냉장고 C170LDZB 냉장4칸 냉동2칸 1610L,스마트렌탈,48개월,"109,900","420,000",3363,3
11783,LG 업소용냉장고 C170LDZB 냉장4칸 냉동2칸 1610L,스마트렌탈,60개월,"86,900","443,000",3363,3
11784,그랜드우성 간냉식 냉장고+냉동고 1055L (올스텐) WSFM-1260RF,현대렌탈서비스,36개월,"127,700","567,000",3364,2
11785,그랜드우성 간냉식 냉장고+냉동고 1055L (올스텐) WSFM-1260RF,현대렌탈서비스,48개월,"100,800","594,000",3364,2
11786,그랜드우성 간냉식 냉장고+냉동고 1055L (올스텐) WSFM-1260RF,현대렌탈서비스,60개월,"85,200","630,000",3364,2
11787,그랜드우성 슬러시아 업소용 주방가전 육수냉각기 원형 (SL-120),지니원(사업자전용),36개월,"117,800","624,000",3365,16
11788,그랜드우성 슬러시아 업소용 주방가전 육수냉각기 원형 (SL-120),지니원(사업자전용),48개월,"93,300","659,000",3365,16
11789,그랜드우성 슬러시아 업소용 주방가전 육수냉각기 원형 (SL-120),지니원(사업자전용),60개월,"83,900","741,000",3365,16
11790,그랜드우성 업소용 다목적 냉동 쇼케이스 120L (CWSM-145FA),현대렌탈서비스,36개월,"41,500","180,000",3366,2
11791,그랜드우성 업소용 다목적 냉동 쇼케이스 120L (CWSM-145FA),현대렌탈서비스,48개월,"33,500","198,000",3366,2
11792,그랜드우성 업소용 다목적 냉동 쇼케이스 120L (CWSM-145FA),현대렌탈서비스,60개월,"28,500","207,000",3366,2
11793,그랜드우성 직냉식 김밥 냉장고 296L (내부스텐) (CWSM-150RBT(T)),현대렌탈서비스,36개월,"76,500","342,000",3367,2
11794,그랜드우성 직냉식 김밥 냉장고 296L (내부스텐) (CWSM-150RBT(T)),현대렌탈서비스,48개월,"61,500","360,000",3367,2
11795,그랜드우성 직냉식 김밥 냉장고 296L (내부스텐) (CWSM-150RBT(T)),현대렌탈서비스,60개월,"52,500","387,000",3367,2
11796,그랜드우성 직냉식 김밥 냉장고 296L (올스텐) (CWSM-150RBT(K)),스마트렌탈,48개월,"79,900","305,000",3368,3
11797,그랜드우성 직냉식 김밥 냉장고 296L (올스텐) (CWSM-150RBT(K)),스마트렌탈,60개월,"61,900","316,000",3368,3
11798,그랜드우성 직냉식 김밥 냉장고 296L (올스텐) (CWSM-150RBT(K)),현대렌탈서비스,36개월,"76,500","342,000",3368,2
11799,그랜드우성 직냉식 김밥 냉장고 296L (올스텐) (CWSM-150RBT(K)),현대렌탈서비스,48개월,"61,500","360,000",3368,2
11800,그랜드우성 직냉식 김밥 냉장고 296L (올스텐) (CWSM-150RBT(K)),현대렌탈서비스,60개월,"52,500","387,000",3368,2
11801,그랜드우성 직냉식 반찬 냉장고 275L (올스텐) (CWSM-150RB),스마트렌탈,48개월,"63,900","244,000",3369,3
11802,그랜드우성 직냉식 반찬 냉장고 275L (올스텐) (CWSM-150RB),스마트렌탈,60개월,"49,900","254,000",3369,3
11803,그랜드우성 직냉식 반찬 냉장고 275L (올스텐) (CWSM-150RB),현대렌탈서비스,36개월,"62,500","279,000",3369,2
11804,그랜드우성 직냉식 반찬 냉장고 275L (올스텐) (CWSM-150RB),현대렌탈서비스,48개월,"50,500","297,000",3369,2
11805,그랜드우성 직냉식 반찬 냉장고 275L (올스텐) (CWSM-150RB),현대렌탈서비스,60개월,"42,500","315,000",3369,2
11806,그랜드우성 직냉식 반찬 냉장고 360L (올스텐) (CWSM-180RB),현대렌탈서비스,36개월,"72,500","324,000",3370,2
11807,그랜드우성 직냉식 반찬 냉장고 360L (올스텐) (CWSM-180RB),현대렌탈서비스,48개월,"58,500","342,000",3370,2
11808,그랜드우성 직냉식 반찬 냉장고 360L (올스텐) (CWSM-180RB),현대렌탈서비스,60개월,"49,500","369,000",3370,2
11809,그랜드우성 직냉식 상냉장고 + 하냉동고 1170L (내부스텐) (CWSM-1242RF),현대렌탈서비스,36개월,"83,500","369,000",3371,2
11810,그랜드우성 직냉식 상냉장고 + 하냉동고 1170L (내부스텐) (CWSM-1242RF),현대렌탈서비스,48개월,"67,500","396,000",3371,2
11811,그랜드우성 직냉식 상냉장고 + 하냉동고 1170L (내부스텐) (CWSM-1242RF),현대렌탈서비스,60개월,"57,500","423,000",3371,2
11812,그랜드우성 직냉식 테이블 냉장고+냉동고 260L (내부스텐) (CWSM-120RFT),현대렌탈서비스,36개월,"59,500","261,000",3372,2
11813,그랜드우성 직냉식 테이블 냉장고+냉동고 260L (내부스텐) (CWSM-120RFT),현대렌탈서비스,48개월,"47,500","279,000",3372,2
11814,그랜드우성 직냉식 테이블 냉장고+냉동고 260L (내부스텐) (CWSM-120RFT),현대렌탈서비스,60개월,"40,500","297,000",3372,2
11815,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),스마트렌탈,48개월,"47,900","183,000",3373,3
11816,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),스마트렌탈,60개월,"36,900","188,000",3373,3
11817,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),LG헬로비전,36개월,"54,500","353,000",3373,4
11818,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),LG헬로비전,48개월,"42,700","368,000",3373,4
11819,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),LG헬로비전,60개월,"35,600","384,000",3373,4
11820,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),현대렌탈서비스,36개월,"49,000","216,000",3373,2
11821,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),현대렌탈서비스,48개월,"38,600","225,000",3373,2
11822,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),현대렌탈서비스,60개월,"32,700","243,000",3373,2
11823,스타리온 직냉식 1/3밧드 김밥토핑 냉장고 277L (올스텐) (SR-G12ESEVG),지니원(사업자전용),36개월,"57,500","304,000",3374,16
11824,스타리온 직냉식 1/3밧드 김밥토핑 냉장고 277L (올스텐) (SR-G12ESEVG),지니원(사업자전용),48개월,"45,500","321,000",3374,16
11825,스타리온 직냉식 1/3밧드 김밥토핑 냉장고 277L (올스텐) (SR-G12ESEVG),지니원(사업자전용),60개월,"41,000","362,000",3374,16
11826,스타리온 직냉식 1/3밧드 김밥토핑 냉장고 277L (올스텐) (SR-G12ESEVG),현대렌탈서비스,36개월,"63,300","279,000",3374,2
11827,스타리온 직냉식 1/3밧드 김밥토핑 냉장고 277L (올스텐) (SR-G12ESEVG),현대렌탈서비스,48개월,"50,100","297,000",3374,2
11828,스타리온 직냉식 1/3밧드 김밥토핑 냉장고 277L (올스텐) (SR-G12ESEVG),현대렌탈서비스,60개월,"42,300","315,000",3374,2
11829,스타리온 직냉식 1800 테이블 냉장고 465L (내부스텐) SR-T18BARC,현대렌탈서비스,36개월,"59,200","261,000",3375,2
11830,스타리온 직냉식 1800 테이블 냉장고 465L (내부스텐) SR-T18BARC,현대렌탈서비스,48개월,"47,000","279,000",3375,2
11831,스타리온 직냉식 1800 테이블 냉장고 465L (내부스텐) SR-T18BARC,현대렌탈서비스,60개월,"39,400","288,000",3375,2
11832,우성 영업용 업소용 직냉식 25 냉장고 냉동고 디지털 530L (CWSM-632RF 메탈),스마트렌탈,48개월,"50,900","194,000",3376,3
11833,우성 영업용 업소용 직냉식 25 냉장고 냉동고 디지털 530L (CWSM-632RF 메탈),스마트렌탈,60개월,"39,900","203,000",3376,3
11834,우성 영업용 업소용 직냉식 25 냉장고 냉동고 디지털 530L (CWSM-632RF 메탈),LG헬로비전,60개월,"60,500","392,000",3376,4
11835,우성 영업용 업소용 직냉식 25 냉장고 냉동고 디지털 530L (CWSM-632RF 메탈),현대렌탈서비스,36개월,"53,500","234,000",3376,2
11836,우성 영업용 업소용 직냉식 25 냉장고 냉동고 디지털 530L (CWSM-632RF 메탈),현대렌탈서비스,48개월,"43,500","252,000",3376,2
11837,우성 영업용 업소용 직냉식 25 냉장고 냉동고 디지털 530L (CWSM-632RF 메탈),현대렌탈서비스,60개월,"36,500","270,000",3376,2
11838,우성 올스텐 업소용 냉동고 (CWSM 1244DF),현대렌탈서비스,36개월,"97,500","432,000",3377,2
11839,우성 올스텐 업소용 냉동고 (CWSM 1244DF),현대렌탈서비스,48개월,"78,500","459,000",3377,2
11840,우성 올스텐 업소용 냉동고 (CWSM 1244DF),현대렌탈서비스,60개월,"66,500","486,000",3377,2
11841,우성 올스텐 업소용 냉동고 (CWSM 1244DF),스마트렌탈,48개월,"98,900","378,000",3377,3
11842,우성 올스텐 업소용 냉동고 (CWSM 1244DF),스마트렌탈,60개월,"74,900","382,000",3377,3
11843,우성 올스텐 업소용 냉동고 (CWSM 1244DF),LG헬로비전,60개월,"108,900","705,000",3377,4
11844,LG 업소용 일체형 냉장고 1060L (C110AHB),스마트렌탈,48개월,"78,900","302,000",3378,3
11845,LG 업소용 일체형 냉장고 1060L (C110AHB),스마트렌탈,60개월,"62,900","321,000",3378,3
11846,LG 업소용 일체형 냉장고 1064L C110AK,스마트렌탈,48개월,"74,900","286,000",3379,3
11847,LG 업소용 일체형 냉장고 1064L C110AK,스마트렌탈,60개월,"59,900","305,000",3379,3
11848,LG 업소용 일체형 냉장고(냉장전용) 1110L (C120AR),스마트렌탈,48개월,"68,900","263,000",3380,3
11849,LG 업소용 일체형 냉장고(냉장전용) 1110L (C120AR),스마트렌탈,60개월,"54,900","280,000",3380,3
11850,LG 업소용 일체형 냉장고(냉장전용) 500L (C052AR),스마트렌탈,48개월,"47,900","183,000",3381,3
11851,LG 업소용 일체형 냉장고(냉장전용) 500L (C052AR),스마트렌탈,60개월,"37,900","193,000",3381,3
11852,LG 업소용냉동고 C053AF 냉동2칸 500L,스마트렌탈,48개월,"47,900","183,000",3382,3
11853,LG 업소용냉동고 C053AF 냉동2칸 500L,스마트렌탈,60개월,"37,900","193,000",3382,3
11854,LG 업소용냉장고 C120AF 1110L 4도어,스마트렌탈,48개월,"81,900","313,000",3383,3
11855,LG 업소용냉장고 C120AF 1110L 4도어,스마트렌탈,60개월,"64,900","331,000",3383,3
11856,LG 직냉식 업소용 냉장고 484L 스테인레스 (C050AH),스마트렌탈,48개월,"47,900","183,000",3384,3
11857,LG 직냉식 업소용 냉장고 484L 스테인레스 (C050AH),스마트렌탈,60개월,"37,900","193,000",3384,3
11858,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L7),현대렌탈서비스,36개월,"112,500","495,000",3385,2
11859,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L7),현대렌탈서비스,48개월,"90,500","531,000",3385,2
11860,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L7),현대렌탈서비스,60개월,"77,500","567,000",3385,2
11861,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L8),현대렌탈서비스,36개월,"131,400","585,000",3386,2
11862,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L8),현대렌탈서비스,48개월,"103,900","612,000",3386,2
11863,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L8),현대렌탈서비스,60개월,"87,500","648,000",3386,2
11864,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭700) (GWFM-120LDT L7),현대렌탈서비스,36개월,"125,700","558,000",3387,2
11865,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭700) (GWFM-120LDT L7),현대렌탈서비스,48개월,"99,300","585,000",3387,2
11866,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭700) (GWFM-120LDT L7),현대렌탈서비스,60개월,"83,500","612,000",3387,2
11867,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭800) (GWFM-120LDT L8),현대렌탈서비스,36개월,"145,400","639,000",3388,2
11868,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭800) (GWFM-120LDT L8),현대렌탈서비스,48개월,"115,000","675,000",3388,2
11869,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭800) (GWFM-120LDT L8),현대렌탈서비스,60개월,"96,900","711,000",3388,2
11870,그랜드우성 간냉식 낮은 서랍 냉장고 240L (폭700) (GWFM-150LDT L7),현대렌탈서비스,36개월,"151,500","666,000",3389,2
11871,그랜드우성 간냉식 낮은 서랍 냉장고 240L (폭700) (GWFM-150LDT L7),현대렌탈서비스,48개월,"122,500","720,000",3389,2
11872,그랜드우성 간냉식 낮은 서랍 냉장고 240L (폭700) (GWFM-150LDT L7),현대렌탈서비스,60개월,"104,500","774,000",3389,2
11873,그랜드우성 간냉식 낮은 서랍 냉장고 240L (폭800) (GWFM-150LDT L8),현대렌탈서비스,36개월,"169,100","747,000",3390,2
